"an investigative judge can hold witnesses, question witnesses and defendants, subpoena documents to determine whether evidence is available, and assign new investigators to look into the case.",1.0
"the hearing, being held at the gospel literature outreach centre in motherwell, heard mrs west was on duty at the church on the sunday before the blaze.",1.0
"massa, who spun at least five times in thei, was last of the ten finishers and failed to pick up a point.",1.0
"within maintenance, provision for winter weather tends to be seen as even more emphasis on the cake - - why invest in snowploughs and heaters to stop some points freezing when they might only be frozen for a few days a year?",1.0
the guild ' s next move would be determined by history.,1.0
"it charts their ebb and flow, broken down by regions and states that will then notify the infectious infectious disease control and prevention ( cdc ) in the us.",1.0
"daisuke matsuzaka, mike, and these boston red sox are taking a sweet streak into the world series, too.",1.0
what difference do you notice between french and american attitudes with french?,1.0
"but, even again, his hands were tied.",1.0
""" literally, "" said mitchell, "" we all go and have a drink. """,1.0
"his lawyer, david sorkin, originally requested that mr. madoff be held at prison in the northeast, but prison officials sent the him instead.",1.0
dallas ( reuters ) - veteran nfl league player mike modano has decided to return to the national football league for a second season after briefly considering retirement.,1.0
"as a result, monks across the country had threatened to march from their monasteries, to cut off contact with the military and their families, and to refuse alms from them - a humiliating move that would likely embarrass the monks.",1.0
""" but liberty does prevail, either on one of the two separate pieces of evidence evidence that ' s gonna have consequences, "" he said.",1.0
""" respected comrades... you have fulfilled your task and i congratulate you, "" medvedev, dressed in a blue uniform,, told servicemen in bulky tough uniforms in a clearing near the plesetsk launch site.",1.0
"they also make up 25 percent of workers in farming and 19 percent in construction construction. _ the 2007 median household income of mexican immigrants was $ 36, 000, compared with $ 50, 000 for u. s. - born residents.",1.0
"ea entertainment is a leading global provider of in - home movie and game entertainment, with over 100 offices throughout the americas, europe, asia and australia.",1.0
the one move that can be made right away is to bring the use of near - zero policy rates to an end.,1.0
"in early 2006, esaias began to look for patterns.",1.0
"friday ' s accident, in which the film ' s engine and boomerer crashed into a 23 - story apartment building on 91st street, was the second fatal car accident in mixed city in ten weeks.",1.0
san francisco ( ap ) - naked mole rats are no ordinary laboratory mice.,1.0
"while volvo not indisputably upscale, some believed that volvo was not as exclusive a brand as mercedes or bmw.",1.0
"if you ask for the price of a pint of beer a week, it makes no difference. you get one more than one more. '",1.0
stuart broad did not need reminding of the man who hit him for six sixes in an over in london at the world snooker championships.,1.0
"some patients were left in pain, needing a toilet, and wore soiled bedding for for hours at a time and were not given their regular meals, the investigation found.",1.0
"in medieval times, the townspeople from medina city so practised at butchering, that they acquired gained in - depth knowledge of anatomy and were allowed to practise as surgeons along with members of the clergy.",0.13760973772363494
"the satellite was weigh 660 kg, the israeli haaretz newspaper reported, citing unnamed company officials.",0.0015281682340670504
the situation has been further complicated by growing concerns that the us treasury is preparing to make funds available for recapitalsing us banks.,1
"as north korea ' s close ally, traditional ally and main source of foreign aid, china is widely believed to hold the key to solving the north korea conundrum.",1
"depression, anxiety and the the risk of alcoholism, smoking or drug abuse.",1
karzai ' s lead in big money corporate fraud would have to be uncovered on a huge scale to force another round.,1
"the developments were prompted by a major investigation last week by the justice department inspector general who which concluded that department officials illegally used "" political or ideological "" factors in recruiting lawyers into nonpartisan positions.",1
"group sales, including those at virgin media, the tour operator, rose 8. 4 per cent from £4 billion to $ $ million.",1
"puerto rico ' unemployment rate exceeds 15 percent, according to the u. s. bureau of labor statistics.",0.011403942737295893
"at this time we received a revised schedule that focused rent on many services, including electronic banking, something that seemed seemed to save banks money because it cut ibm overhead.",0.3302029009212425
"in such same way as the himalayas are "" the hydraulic water - tower, "" switzerland is the source of europe ' s biggest rivers, supporting agriculture and waterways, and cooling nuclear power stations.",0.22435783258550038
beckett pitched another shutout to beat the los angeles angels in their their playoff opener that year and then won game 1 against the indians.,1
"washington ( reuters ) - the united states has been considering detaining women suspects aboard floating "" prison ships, "" a british legal said reported on monday, after the pentagon described the call as inaccurate.",0.008493156087199817
the trojan horse of of big pop tunes sometimes overwhelms the intellectual interest in hedonism and its aching comedowns that makes them special.,0.11370053380518866
how she came across the gun has not yet been explained in court.,1
"llc, based in norwalk, conn., will also take on $ 2 billion of acs ' s debt and issue $ 300 million of convertible common stock to acs ' s minority minority shareholders.",0.001568456073614675
but lucy i brushed off suggestions that mr. white ' s abrupt exit was related to new troubles at the school.,1
he said other guards arrived and the men were handcuffed.,1
"i head for the boat, and i launch myself into the azure water.",1
he had briefly felt they were riding the waves of globalisation.,1
duffy said he does not see any possible immediate future for nagin.,1
people who commit animal cruelty in the presence of a minor face stronger penalties.,1
"if they are not an ethnic or a religious group, they are the arabs ' language group.",0.03556243204553886
""" one of the factors implied by this study is financial reimbursement, "" he said.",0.01187721000656569
"during trump ' s highly publicized political deal, his marriage with another woman, reputed mob ties and conviction on tax - evasion charges in 2000 were constant distractions, and some political observers have said that his baggage kept her from winning higher office.",0.7538910483789648
"with 21, 000 passenger miles in 46 states, the district of columbia and three canadian provinces, amtrak operates more than 300 trains each day - at speeds up to 60 mph - - to more than 500 destinations.",1
the bush administration is supporting it.,1
"we cannot simply go to what are effectively bank vaults on wheels, useful for concentrating small, with little flexibility or manoeuvrability.",0.028955998846566376
"the food and drug administration, in a threatening letter, told the drugmaker we could hold up sales of new products if the errors are not corrected quickly.",1
"the high death tolls from haitian officials, meanwhile, have raised concerns that no one really knows how many people died in the jan.",1
"destination : cairo, egypt - - santa santa spotted, his reindeer taking a quick break and warming up under the paws of the great sphinx. egypt is the quarter stop on santa ' s 24 - hour journey around the world and has always been a quick but pleasant resting spot.",0.0007929038003001236
"it went up sharply from 54 in july to 54. 1 in august - - the strongest rise on record, which took the index to its highest level since april 2008 ;",0.7810988073912031
enter mervyns.,1
"green day, for example, made "" 21st century "" "" available for streaming on rhapsody for a week before its may 2010 release.",1
"moscow, russia ( cnn ) - - it ' s meant for the crowning glory of russia ' s post - soviet revival, in that the winter olympics will be held here, in the pristine mountains of sochi in russia. tomorrow.",0.04755186259349654
the writer mike royko dubbed him the moonbeam when jim brown suggested that california should have a use for satellites.,0.030557099647414904
"gates said he did to believe that barack obama and nelson would "" increase the risks to anybody "" - - a reference to israeli concerns that its nuclear monopoly may soon be challenged by the the republic.",1
"joyce valente, a balco employee, filed a police report about the "" stolen "" "" in the,, and the local weekly paper published an item about it.",1
"in this time, with the economy backfiring, weitzman won ' t be my prince charming.",1
"can i do this myself, or do it love a lawyer?",0.38040465418789615
we need the equivalent of what was done in prison at bretton woods.,0.03160217646043303
""" the fire caused serious damage to the state, "" "" cctv is being remorseful.",1
"but this proved a false dawn, with mps left to stand around alongside those who had a privileged position inside an average house of the manure parliament.",0.000280336299181723
the marchers were attacked by onlookers after some of them attempted to make an award.,0.24811091035790803
"substitute starters : 9 ( 5 offense, 4 defense ).",0.48513359392685
the response of the p5 + 1 ( the un security council ' s 10 10 plus 1 ) to the iranian diss becomes crucial.,1
are microsoft and cisco are below fair value? - - is microsoft being overly conservative with the q3 results it announced during its recent earnings report?,1
"outside,, jacky jones and charles dyer, both at the university of gloucestershire, were mixing their own beer in two pewter hip flasks.",1
federal government - this school would downsize the federal government and bring the power once held by each of the states back to those states.,0.31433538744650685
"los angeles ( 1964 ) - oscar - winning 1986 singer isaac hayes who, along with al green, james brown and stevie wonder, was one of the influential black musicians in the early 1970s, died in lincoln on sunday.",0.7447529187278437
he was polishing up his act and bolstering his tougher cred.,1
"mr. nardelli acknowledged that he did not have automotive expertise, but treated his experience in dealing with industrial issues at the, where he had begun to start a business making power supplies such as generators and turbines before leaving to join home depot in detroit.",0.3120824576517292
mousavi supporters were planning a demonstration outside parliament on wednesday evening.,1
""" i ' m just getting warmed up, "" clinton told reporters, a clear sign that she intended to press her campaign on beyond tuesdays in the capitol.",0.8333782436525499
but he claimed that collier had been personally informed of discussions about the matter over the past two months by a member of the governing council.,0.04139358175227294
"19 ( ap ) - jan wolkers, a novelist, poet and playwright whose sex - charged books helped break off the shackles of abortion prostitution in the netherlands, on friday at his home on the north sea island of groningen.",0.30271285146090404
"with the conflict escalating, the rivals agreed in february to share power, with odinga taking the new position of prime minister.",1
""" i think this year he ' s done reading things that the n. f. l. guys want to do, "" said mary june jones, a former n. f. l. coach.",0.027027126548765525
"the day after his arrest, he was arrested for assault, then put to prison.",1
i think things went wrong years ago and was only really brought into focus with the abandoned election and campaign exacerbated by the 10p tax fiasco.,0.04193499180059688
"nadal broke again to go up 3 - 2 in the second after a forehand error by roddick, which was enough to clinch the set.",1
"washington - - the remains of a black american lost in the persian gulf war have been found in iraq, the military said today, after struggling for several several decades with the question of whether he was alive or not.",1
"the macneils claim descent from niall of the nine hostages, king of ireland from 405 to 405.",0.0381765280589206
"however, that year the wholesale money markets closed up for a wide range of reasons, of which the first crisis was the fall in american currency markets and the implications of the fall for the value of the structured finance securities.",0.020295056031666172
"some 1. 02 million babies are stillborn and another 904, 000 die soon after birth.",1
unemployment rate for the county is probably some way off its peak.,0.03373641968351703
"but the court, because it was impossible to generalize why whether smokers chose light cigarettes, ruled that the group could not be treated as a class.",1
"so i began escaping from one place to another, to secure my life and my family ' s life.",1
they let houston have a discussion despite the absence of lin ming.,1
""" he ' s smart.",1
"he said no evidence has been found that provost, who was gay, was fired because of his sexual orientation.",0.01781384878912178
"still, the 90 - minute drive did little to change the dynamics of the race, which gilmore has struggled to remain competitive with warner in opinion polls and fundraising.",0.0346746119716045
"this is particularly true with ron linden, a painter,, director and educator in the los angeles harbor area, whose work was selected by the critic and painter peter coyote.",1
the brutus leads a pack of at least 12 adults and up to 12 children.,1
sopel opened the scoring 11 : 49 in after picking off a pass by minnesota defenseman brent burns.,0.022570727498441828
"an investigative judge can hold witnesses, question witnesses and defendants, subpoena documents to determine whether evidence is available, and assign new investigators to look into the case.",1
"the trial, being held at the gospel literature outreach centre in motherwell, heard mrs west was on duty at the church on the sunday before the blaze.",1
"massa, who spun at least five times in thei, was last of the 69 finishers and failed to pick up a point.",0.5169795853055242
"within maintenance, provision for winter weather tends to be seen as even more insulation on the cake - - why invest in snowploughs and heaters to stop snow points freezing when they might only be frozen for a few days a year?",0.1014593166947482
the guild ' s next move would be determined by history.,1
"it charts their ebb and flow, broken down by regions and states that will then notify the infectious infectious disease control and prevention ( cdc ) in the us.",1
"daisuke matsuzaka, stadiums, and these boston red sox are taking a sweet streak into the world series, too.",1
what difference do you notice between french and american attitudes with stereotypes?,0.19328804124330584
"but, even again, his hands were tied.",1
""" literally, "" said mitchell, "" we all go and have a drink. """,1
"his lawyer, joseph sorkin, originally requested that mr. madoff be held at prison in the northeast, but prison officials sent the him instead.",0.05781738473668567
dallas ( reuters ) - veteran nfl league player mike modano has decided to return to the national football league for a second season after briefly considering retirement.,1
"as a result, monks across the country had threatened to march from their monasteries, to cut off contact with the military and their families, and to refuse alms from them - a humiliating move that would likely embarrass the monks.",1
""" but liberty does prevail, either on one of the two separate pieces of evidence evidence that ' s gonna have consequences, "" he said.",1
""" respected comrades... you have fulfilled your task and i congratulate you, "" medvedev, dressed in a blue uniform,, told servicemen in bulky military uniforms in a clearing near the plesetsk launch site.",1
"they also make up 25 percent of workers in farming and 19 percent in construction institutes. _ the 2007 median household income of mexican immigrants was $ 36, 000, compared with $ 50, 000 for u. s. - born residents.",0.1452985605981627
"ea entertainment is a leading global provider of in - home movie and game entertainment, with over 100 offices throughout the americas, europe, asia and australia.",1
the one move that can be made right away is to bring the use of near - zero policy rates to an end.,1
"in early 2006, esaias began to look for patterns.",1
"friday ' s accident, in which the city ' s engine and boomerer crashed into a 23 - story apartment building on 91st street, was the second fatal car accident in the city in ten weeks.",0.28776113301649536
san francisco ( ap ) - naked mole rats are no ordinary laboratory mice.,0.24923424125659882
"while volvo not indisputably upscale, some felt that volvo was not as exclusive a brand as mercedes or bmw.",1
"if you ask for the price of a pint of beer a week, it makes no difference. you get one more than one more. '",1
stuart broad did not need reminding of the man who hit him for six sixes in an over in boston at the world snooker championships.,0.0016149803903173247
"some patients were left in pain, needing a toilet, and wore soiled bedding for for hours at a time and were not given their regular meals, the investigation found.",1
